incident_id,occurred_at,reported_at,category,subcategory,description,severity,status,latitude,longitude,state_code,district_code,station_code,source_dataset_id
DEMO-007051,2026-01-09T08:00:00,2026-01-09T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.366347,75.123241,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007052,2026-01-07T07:00:00,2026-01-07T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.365396,75.127235,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007053,2026-01-06T22:00:00,2026-01-07T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.365483,75.127003,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007054,2026-01-08T00:00:00,2026-01-08T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.369138,75.127868,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007055,2026-01-05T19:00:00,2026-01-05T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.36684,75.121405,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007056,2026-01-06T14:00:00,2026-01-06T16:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.364682,75.126115,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007057,2026-01-11T22:00:00,2026-01-12T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.361288,75.120867,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007058,2026-01-05T07:00:00,2026-01-05T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.359793,75.119442,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007059,2026-01-10T00:00:00,2026-01-10T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.364377,75.123108,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007060,2026-01-05T02:00:00,2026-01-05T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.366487,75.119295,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007061,2026-01-11T14:00:00,2026-01-11T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.362065,75.126716,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007062,2026-01-05T00:00:00,2026-01-05T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.368511,75.128533,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007063,2026-01-09T12:00:00,2026-01-09T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.365438,75.123071,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007064,2026-01-09T22:00:00,2026-01-10T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.366945,75.126019,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007065,2026-01-08T09:00:00,2026-01-08T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.853659,74.496762,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007066,2026-01-10T22:00:00,2026-01-11T00:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.846322,74.502109,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007067,2026-01-08T16:00:00,2026-01-08T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.84804,74.494164,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007068,2026-01-05T08:00:00,2026-01-05T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.85414,74.497259,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007069,2026-01-05T20:00:00,2026-01-05T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.853156,74.500409,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007070,2026-01-10T07:00:00,2026-01-10T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.849368,74.500319,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007071,2026-01-08T00:00:00,2026-01-08T02:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.847069,74.497742,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007072,2026-01-08T10:00:00,2026-01-08T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.845123,74.501446,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007073,2026-01-09T16:00:00,2026-01-09T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.849404,74.493036,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007074,2026-01-06T06:00:00,2026-01-06T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.849091,74.500431,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007075,2026-01-06T13:00:00,2026-01-06T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.851165,74.498713,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007076,2026-01-07T05:00:00,2026-01-07T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.84595,74.498109,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007077,2026-01-10T17:00:00,2026-01-10T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.844956,74.499038,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007078,2026-01-11T12:00:00,2026-01-11T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.85209,74.497746,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007079,2026-01-08T15:00:00,2026-01-08T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.846674,74.498232,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007080,2026-01-08T09:00:00,2026-01-08T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.848241,74.502412,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007081,2026-01-07T09:00:00,2026-01-07T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.846102,74.495065,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007082,2026-01-07T18:00:00,2026-01-07T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.854316,74.497899,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007083,2026-01-07T01:00:00,2026-01-07T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.845199,74.502493,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007084,2026-01-05T23:00:00,2026-01-06T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.846061,74.499329,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007085,2026-01-06T08:00:00,2026-01-06T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.850798,74.495389,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007086,2026-01-05T01:00:00,2026-01-05T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.853344,74.501273,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007087,2026-01-06T23:00:00,2026-01-07T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.84942,74.494466,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007088,2026-01-08T08:00:00,2026-01-08T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.8537,74.496221,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007089,2026-01-10T19:00:00,2026-01-10T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.851191,74.500624,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007090,2026-01-09T19:00:00,2026-01-09T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.849904,74.495974,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007091,2026-01-07T07:00:00,2026-01-07T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.846732,74.497862,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007092,2026-01-08T08:00:00,2026-01-08T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.849971,74.49532,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007093,2026-01-07T00:00:00,2026-01-07T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.853318,74.494062,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007094,2026-01-05T02:00:00,2026-01-05T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.849754,74.498244,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007095,2026-01-10T05:00:00,2026-01-10T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.851831,74.495442,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007096,2026-01-07T23:00:00,2026-01-08T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.851896,74.502394,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007097,2026-01-06T20:00:00,2026-01-06T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.853053,74.493546,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007098,2026-01-07T18:00:00,2026-01-07T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.137265,76.922696,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007099,2026-01-07T14:00:00,2026-01-07T16:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.136886,76.921161,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007100,2026-01-10T15:00:00,2026-01-10T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.140929,76.925815,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007101,2026-01-05T18:00:00,2026-01-05T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.140962,76.918859,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007102,2026-01-10T14:00:00,2026-01-10T16:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.143942,76.921427,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007103,2026-01-09T14:00:00,2026-01-09T16:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.144018,76.921361,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007104,2026-01-08T21:00:00,2026-01-08T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.139112,76.922584,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007105,2026-01-08T06:00:00,2026-01-08T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.13822,76.924084,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007106,2026-01-05T06:00:00,2026-01-05T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.141758,76.925617,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007107,2026-01-09T17:00:00,2026-01-09T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.138878,76.916535,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007108,2026-01-08T06:00:00,2026-01-08T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.135247,76.919108,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007109,2026-01-06T04:00:00,2026-01-06T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.144311,76.921863,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007110,2026-01-08T11:00:00,2026-01-08T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.134798,76.922319,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007111,2026-01-08T16:00:00,2026-01-08T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.138471,76.925119,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007112,2026-01-05T18:00:00,2026-01-05T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.142684,76.921897,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007113,2026-01-10T15:00:00,2026-01-10T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.144216,76.924163,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007114,2026-01-09T03:00:00,2026-01-09T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.13544,76.920609,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007115,2026-01-10T20:00:00,2026-01-10T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.140985,76.917601,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007116,2026-01-11T07:00:00,2026-01-11T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.134479,76.917812,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007117,2026-01-07T00:00:00,2026-01-07T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.138603,76.923159,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007118,2026-01-08T20:00:00,2026-01-08T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.136857,76.925519,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007119,2026-01-10T02:00:00,2026-01-10T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.136458,76.919516,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007120,2026-01-11T13:00:00,2026-01-11T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.143994,76.924528,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007121,2026-01-05T12:00:00,2026-01-05T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.14356,76.918216,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007122,2026-01-05T22:00:00,2026-01-06T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.140867,76.917304,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007123,2026-01-05T13:00:00,2026-01-05T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.138855,76.91712,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007124,2026-01-07T10:00:00,2026-01-07T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.135386,76.921822,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007125,2026-01-08T13:00:00,2026-01-08T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.142855,76.917117,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007126,2026-01-07T02:00:00,2026-01-07T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.136634,76.919239,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007127,2026-01-10T12:00:00,2026-01-10T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.140472,76.918916,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007128,2026-01-11T10:00:00,2026-01-11T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.141441,76.919316,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007129,2026-01-11T09:00:00,2026-01-11T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.136015,76.920663,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007130,2026-01-05T14:00:00,2026-01-05T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.136933,76.922494,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007131,2026-01-05T21:00:00,2026-01-05T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.140048,76.917708,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007132,2026-01-05T11:00:00,2026-01-05T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.137992,76.924881,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007133,2026-01-09T05:00:00,2026-01-09T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.144162,76.918738,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007134,2026-01-08T16:00:00,2026-01-08T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.143024,76.922463,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007135,2026-01-09T20:00:00,2026-01-09T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.134645,76.923716,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007136,2026-01-09T03:00:00,2026-01-09T05:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.141189,76.920981,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007137,2026-01-07T01:00:00,2026-01-07T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.142363,76.916499,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007138,2026-01-11T11:00:00,2026-01-11T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.135506,76.921433,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007139,2026-01-11T04:00:00,2026-01-11T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.138651,76.917808,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007140,2026-01-08T13:00:00,2026-01-08T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.136302,76.925535,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007141,2026-01-13T18:00:00,2026-01-13T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.968463,77.593272,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007142,2026-01-12T13:00:00,2026-01-12T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.972276,77.598238,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007143,2026-01-18T20:00:00,2026-01-18T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.975985,77.592835,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007144,2026-01-18T02:00:00,2026-01-18T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.968824,77.589751,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007145,2026-01-12T13:00:00,2026-01-12T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.97079,77.592546,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007146,2026-01-16T12:00:00,2026-01-16T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.968271,77.599443,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007147,2026-01-15T06:00:00,2026-01-15T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.295035,76.637791,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007148,2026-01-18T08:00:00,2026-01-18T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.295008,76.637483,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007149,2026-01-13T16:00:00,2026-01-13T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.293464,76.637785,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007150,2026-01-12T01:00:00,2026-01-12T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.294443,76.641215,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007151,2026-01-18T13:00:00,2026-01-18T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.299706,76.639634,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007152,2026-01-15T07:00:00,2026-01-15T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.298583,76.637438,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007153,2026-01-18T23:00:00,2026-01-19T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.297305,76.643286,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007154,2026-01-13T18:00:00,2026-01-13T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.290878,76.635621,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007155,2026-01-13T02:00:00,2026-01-13T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.91625,74.852391,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007156,2026-01-17T06:00:00,2026-01-17T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.914149,74.856517,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007157,2026-01-18T07:00:00,2026-01-18T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.911033,74.853469,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007158,2026-01-17T01:00:00,2026-01-17T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.918278,74.854243,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007159,2026-01-13T04:00:00,2026-01-13T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.368813,75.125403,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007160,2026-01-15T13:00:00,2026-01-15T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.360934,75.124136,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007161,2026-01-16T19:00:00,2026-01-16T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.36037,75.128475,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007162,2026-01-14T05:00:00,2026-01-14T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.364125,75.124974,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007163,2026-01-15T13:00:00,2026-01-15T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.361324,75.128538,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007164,2026-01-17T01:00:00,2026-01-17T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.360655,75.121815,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007165,2026-01-12T11:00:00,2026-01-12T13:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.845491,74.495485,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007166,2026-01-16T03:00:00,2026-01-16T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.847553,74.494909,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007167,2026-01-12T07:00:00,2026-01-12T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.854509,74.496997,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007168,2026-01-15T06:00:00,2026-01-15T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.854468,74.500111,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007169,2026-01-17T11:00:00,2026-01-17T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.849055,74.501351,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007170,2026-01-14T23:00:00,2026-01-15T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.847123,74.501093,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007171,2026-01-13T07:00:00,2026-01-13T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.13924,76.923153,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007172,2026-01-14T20:00:00,2026-01-14T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.142032,76.922397,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007173,2026-01-12T05:00:00,2026-01-12T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.137092,76.920027,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007174,2026-01-14T20:00:00,2026-01-14T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.138572,76.917809,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007175,2026-01-12T15:00:00,2026-01-12T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.142834,76.917241,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007176,2026-01-17T04:00:00,2026-01-17T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.144149,76.917213,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007177,2026-01-20T11:00:00,2026-01-20T13:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.970182,77.599396,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007178,2026-01-20T13:00:00,2026-01-20T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.974702,77.596903,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007179,2026-01-25T12:00:00,2026-01-25T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.966701,77.595535,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007180,2026-01-24T19:00:00,2026-01-24T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.97188,77.59658,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007181,2026-01-23T06:00:00,2026-01-23T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.968316,77.598669,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007182,2026-01-21T23:00:00,2026-01-22T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.970072,77.597217,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007183,2026-01-19T11:00:00,2026-01-19T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.974771,77.598479,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007184,2026-01-21T11:00:00,2026-01-21T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.971063,77.597427,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
